Site ID;Core ID;Ecosystem;Genus;Tidal.R;Status;Samp year;Compresion;Min.D;Max.D;Weight;DBD;OM;OC;Age;Raw.Age;Raw.Age BP;D.Method;Date Error;Bacon cc;Bacon dr;Bacon dSTD
GRAM_4.5_B;GRAM22;Bare sand;NA;subtidal;NA;2022;4.1;70;80;;1.621479405;0.595023939;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;0;5;;1.616282356;1.302736291;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;5;10;;1.481159072;0.659214014;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;10;15;;1.792982034;0.834354653;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;15;20;;1.605888257;0.702345324;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;15;20;;1.74620859;0.606412302;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;20;30;;1.478560547;1.044017359;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;30;40;;1.372021035;0.751325869;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;40;50;;1.392809233;0.626474885;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;50;60;;1.187525782;0.693406197;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;60;70;;1.509742844;0.626636159;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;70;80;;1.431787103;0.50686426;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;80;90;;0.951060036;0.408349443;;;;;;;;;
GRAM_4.5_B;GRAM23;Bare sand;NA;subtidal;NA;2022;2.9;90;105;;1.223038953;0.737635819;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;0;5;;1.252488899;0.402624162;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;5;10;;1.475962023;0.389440734;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;10;15;;1.044606924;0.748135617;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;15;20;;1.293435324;0.446724869;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;20;30;;1.546122189;0.984712341;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;30;40;;1.655260226;0.489142287;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;40;50;;1.060198073;1.490812761;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;40;50;;1.566910387;1.353074341;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;50;60;;1.561713337;1.309870336;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;60;67;;1.00971245;0.456781448;;;;;;;;;
GRAM_4.5_B;GRAM24;Bare sand;NA;subtidal;NA;2022;1.3;60;67;;1.577675703;0.749833898;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;0;5;;1.481159072;0.452876377;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;5;10;;1.449976776;0.382281553;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;10;15;;1.564311862;0.267500141;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;15;20;;1.585100059;0.419490158;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;20;30;;1.657858751;0.783193099;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;30;40;;1.501947269;0.931603072;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;40;50;;1.689041047;1.689013278;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;50;60;;1.795580559;2.537898786;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;60;70;;1.62407793;1.22324159;;;;;;;;;
GRAM_4.5_B;GRAM25;Bare sand;NA;subtidal;NA;2022;2.1;70;80;;1.395407757;1.013551039;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;0;5;;1.190124307;1.258479992;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;5;10;;1.179730208;1.199434372;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;10;15;;1.49675022;1.289480127;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;15;20;;1.533129566;1.202961856;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;20;30;;1.569508911;1.023024664;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;30;40;;1.629274979;0.971095335;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;40;50;;1.634472029;1.176470588;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;50;60;;1.798179084;1.129667511;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;60;70;;1.787784985;1.29426187;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;70;80;;1.408400381;2.798799174;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;80;90;;1.442181202;1.659674882;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;90;100;;1.351232838;0.806904502;;;;;;;;;
GRAM_6.5;GRAM26;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;5.2;100;107;;1.328959769;0.874243443;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;0;5;;1.33044464;0.815184695;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;5;10;;1.642267603;1.463759338;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;10;15;;1.377218084;0.710584293;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;15;20;;1.600691208;0.652160663;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;20;30;;1.37461956;1.554959786;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;30;40;;1.481159072;2.14731009;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;40;50;;1.442181202;2.210472204;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;50;60;;0.935468888;1.862934929;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;60;70;;1.431787103;1.713202119;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;70;80;;1.239496276;0.81743259;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;80;90;;1.340838739;1.187486284;;;;;;;;;
GRAM_6.5;GRAM27;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;4.7;90;110;;1.326546853;1.190226143;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;0;5;;1.377218084;1.193975437;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;5;10;;1.309656443;0.95880768;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;10;15;;1.512341368;0.916597853;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;15;20;;1.569508911;0.751699173;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;20;30;;1.410998905;0.691806837;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;30;40;;1.600691208;0.691099886;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;40;50;;1.577304485;3.185053975;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;50;60;;1.824164331;3.508393655;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;60;70;;1.647464652;3.284909576;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;70;80;;1.143350863;1.161075805;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;80;90;;1.205715455;0.995835597;;;;;;;;;
GRAM_6.5;GRAM28;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10;90;105;;1.291683855;1.142201177;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;0;5;;1.16413906;1.078313909;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;5;10;;1.257685949;1.155673082;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;10;15;;1.49675022;0.93004448;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;15;20;;1.761799738;0.7677114;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;20;30;;1.398006282;0.814766892;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;30;40;;1.631873504;3.378699632;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;40;50;;1.70203367;1.20315865;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;50;60;;0.696404616;3.550460417;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;60;70;;1.613683831;0.931763896;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;70;80;;1.86833925;1.28364002;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;80;90;;1.353831362;1.334357971;;;;;;;;;
GRAM_6.5;GRAM29;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;6.4;90;103;;1.011425763;1.249118336;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;0;5;;1.581331874;0.711303166;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;5;10;;1.314853492;1.196724278;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;10;15;;1.377218084;0.915666359;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;15;20;;1.481159072;0.87071016;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;20;30;;1.449976776;0.630567321;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;30;40;;1.520136942;0.969118056;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;40;50;;1.533129566;2.157213512;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;50;60;;1.546122189;3.725314183;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;60;70;;1.715026294;2.924944812;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;70;80;;1.184927258;1.401869159;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;80;90;;1.086183319;1.291018163;;;;;;;;;
GRAM_6.5;GRAM30;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;7.4;90;100;;1.093978893;1.1714105;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;0;5;;1.252488899;1.143357236;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;5;10;;1.33044464;1.12787377;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;10;15;;1.377218084;1.603489949;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;15;20;;1.398006282;4.760964046;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;20;30;;1.434385628;4.399046162;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;30;40;;1.301860868;4.747923231;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;40;50;;1.275875622;3.351754827;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;50;60;;1.078387745;2.519493894;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;60;70;;1.205715455;1.187586889;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;70;80;;1.20831398;0.922826382;;;;;;;;;
GRAM_15_B;GRAM31;Bare sand;NA;subtidal;NA;2022;11.4;80;90;;1.360370874;1.116289392;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;0;5;;1.309656443;0.884017723;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;5;10;;1.625420393;0.870245879;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;10;15;;1.543523664;3.92075676;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;15;20;;1.465567924;5.850925578;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;20;30;;1.57990301;5.704037583;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;30;40;;1.29146677;3.836504689;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;40;50;;1.325247591;5.908062124;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;50;60;;1.314853492;1.935155322;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;60;70;;1.275875622;0.824567659;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;70;80;;1.20831398;0.791009625;;;;;;;;;
GRAM_15_B;GRAM32;Bare sand;NA;subtidal;NA;2022;12.1;80;90;;1.309742844;0.91236788;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;0;5;;1.039409875;0.838542069;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;5;10;;1.08098627;1.378176044;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;10;15;;1.226503653;1.447644536;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;15;20;;1.340838739;4.620595707;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;20;30;;1.45777235;4.98587217;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;30;40;;1.418794479;5.232332498;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;40;50;;1.239496276;5.267374324;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;50;60;;1.187525782;3.470563887;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;60;70;;1.145949387;3.43980344;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;70;80;;1.184927258;0.897069418;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;80;90;;1.218708078;1.376054351;;;;;;;;;
GRAM_15_B;GRAM33;Bare sand;NA;subtidal;NA;2022;5.7;90;103;;1.167337244;0.605652759;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;0;5;;1.216109554;1.183778715;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;5;10;;1.418794479;1.274091511;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;10;15;;1.574705961;4.060055586;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;15;20;;1.418794479;3.173779004;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;20;30;;1.553917763;4.634872453;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;30;40;;1.317452017;4.315287171;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;40;50;;1.234299227;2.103440445;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;50;60;;1.221306603;1.238656687;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;60;70;;1.11996414;3.83339693;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;70;80;;1.135555288;0.981709952;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;80;90;;1.447378251;0.833681668;;;;;;;;;
GRAM_15_B;GRAM34;Bare sand;NA;subtidal;NA;2022;11.1;90;92;;1.338240214;0.902678646;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;0;5;;1.132956764;0.958282616;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;5;10;;1.242094801;0.846836577;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;10;15;;1.377218084;1.142994357;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;15;20;;1.444779726;3.770759974;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;20;30;;1.582501535;4.668479268;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;30;40;;1.320050541;1.685036779;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;40;50;;1.231700702;3.372010838;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;50;60;;1.182328733;1.513503506;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;60;70;;1.218708078;1.436710429;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;70;80;;1.179730208;1.203695276;;;;;;;;;
GRAM_15_B;GRAM35;Bare sand;NA;subtidal;NA;2022;9.6;80;90;;1.336984152;1.567726228;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;0;5;;1.08098627;4.997437212;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;5;10;;1.288868245;0.998368258;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;10;15;;1.507144319;1.078420321;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;15;20;;1.252488899;2.041488311;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;20;30;;1.439582677;2.370460048;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;30;40;;1.481159072;3.523793376;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;40;50;;1.494151695;3.694397916;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;50;60;;1.28626972;4.740042492;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;60;70;;1.398006282;3.601616;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;70;80;;1.29146677;1.144319807;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;80;90;;1.28626972;1.041940495;;;;;;;;;
GRAM_14_2;GRAM36;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;3.846153846;90;100;;1.387612183;1.145277691;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;0;5;;1.034212826;1.008296707;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;5;10;;1.527932516;1.037411983;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;10;15;;1.553917763;1.470832987;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;15;20;;1.361626936;2.788807544;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;20;30;;1.309656443;4.031453198;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;30;40;;1.307057918;3.807691094;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;40;50;;1.335641689;4.303912944;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;50;60;;1.262882998;3.975816521;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;60;70;;1.106971517;4.235868807;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;70;80;;1.161540535;1.24142131;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;80;90;;1.213511029;1.074497055;;;;;;;;;
GRAM_14_2;GRAM37;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;8;90;91;;1.355173825;1.296682707;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;0;5;;1.455173825;1.151180263;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;5;10;;1.585100059;1.02125431;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;10;15;;1.683843998;1.423642954;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;15;20;;1.429188578;3.434920276;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;20;30;;1.501947269;3.484682046;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;30;40;;1.379816609;3.096385849;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;40;50;;1.36942251;3.573599514;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;50;60;;1.325247591;1.217100569;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;60;70;;1.304459393;1.107466147;;;;;;;;;
GRAM_14_2;GRAM38;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;10.20408163;70;80;;1.372021035;1.520488697;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;0;5;;0.810739703;1.154178216;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;5;10;;1.299262344;1.020246757;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;10;15;;1.470764973;0.88691796;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;15;20;;1.294065294;4.166142624;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;20;30;;1.486356121;4.271379913;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;30;40;;1.444779726;3.804465977;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;40;50;;1.265481523;3.884021317;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;50;60;;1.122562665;3.576742422;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;60;70;;1.106971517;3.93452766;;;;;;;;;
GRAM_14_2;GRAM39;Seagrass;Cymodocea nodosa;subtidal;healthy;2022;2.105263158;70;80;;0.880899869;1.232044354;;;;;;;;;
